drug_id,drug_name,manufacturer,batch_number,manufacture_country,manufacture_date,expiry_date,active_ingredient,dosage_mg,price_inr,label
2070,Paracetamol,GenPharm Ltd,B767164,UK,2025-06-18,2027-09-20,Paracetamol,500,144.42,1
2071,Amoxicillin,Zydus Cadila,B686612,Germany,2025-02-24,2026-05-27,Amoxicillin,250,218.34,1
2072,Atorvastatin,BioMed Generics,125,India,2024-10-06,2025-03-21,Atorvastatin,10,79.71,0
2073,Cetirizine,Mankind Pharma,B28156,Switzerland,2025-11-23,2027-10-22,Cetirizine,10,81.43,1
2074,Metformin,Cipla,B18486,Switzerland,2026-07-06,2028-10-27,Metformin,500,135.23,1
2075,Amlodipine,Sun Pharma,B25203,Germany,2025-11-27,2027-03-29,Amlodipine,5,150.25,1
2076,Ibuprofen,Cipla,B17910,USA,2026-02-18,2028-02-24,Ibuprofen,400,93.87,1
2077,Azithromycin,GSK,B844959,Germany,2024-08-09,2026-04-12,Azithromycin,500,339.32,1
2078,Metformin,Bayer India,B71440,Switzerland,2024-05-24,2024-08-06,Metformin,500,100.24,0
2079,Amoxicillin,Torrent,B31757,India,2025-11-05,2028-03-13,Amoxicillin,250,175.05,1
2080,Pantoprazole,Pfizer,B29451,India,2025-12-25,2027-12-29,Pantoprazole,40,146.22,1
2081,Omeprazole,Abbott India,B422373,UK,2025-10-29,2028-09-12,Omeprazole,20,150.02,1
2082,Amoxicillin,Sun Pharma,B110093,Germany,2023-09-09,2025-12-09,Amoxicillin,250,203.0,0
2083,Omeprazole,Sanofi India,B887963,UK,2024-10-30,2026-04-16,Omeprazole,20,112.38,0
2084,Paracetamol,Alkem,B722715,UK,2024-06-08,2027-04-27,Paracetamol,500,75.81,1
2085,Ibuprofen,GSK,B90699,UK,2025-11-13,2027-11-03,Ibuprofen,400,89.57,1
2086,Metformin,Glenmark,B432044,Germany,2026-01-17,2027-06-02,Metformin,500,101.84,1
2087,Ibuprofen,IPCA Labs,B714443,USA,2025-07-13,2026-08-23,Ibuprofen,400,40.61,0
2088,Cetirizine,Torrent,B62062,Germany,2024-11-01,2025-12-30,Cetirizine,10,77.67,1
2089,Ibuprofen,Wockhardt,B564835,Germany,2024-10-26,2026-06-30,Ibuprofen,400,91.33,0
2090,Paracetamol,Glenmark,CF6343,Switzerland,2026-06-16,2026-08-23,Paracetamol,500,36.3,0
2091,Ibuprofen,Dr. Reddy's,B73201,Germany,2023-09-16,2024-11-17,Ibuprofen,400,106.75,1
2092,Cetirizine,Alpha Drugs,B729648,Switzerland,2026-05-01,2026-07-25,Cetirizine,10,24.86,1
2093,Azithromycin,Sanofi India,B70994,India,2024-05-09,2025-12-19,Azithromycin,500,339.75,1
2094,Azithromycin,Alkem,B40071,India,2026-03-19,2029-03-03,Azithromycin,500,238.89,1
2095,Paracetamol,PharmTech India,J6,India,2025-01-25,2026-09-20,Paracetamol,500,59.31,0
2096,Omeprazole,BioMed Generics,B517987,Germany,2024-04-14,2024-09-15,Omeprazole,20,101.46,1
2097,Paracetamol,Mankind Pharma,B889306,USA,2026-03-31,2027-02-20,Paracetamol,500,71.49,0
2098,Amlodipine,Alpha Drugs,B422083,India,2025-04-07,2028-03-14,Amlodipine,5,137.2,1
2099,Cetirizine,Alkem,B67026,UK,2025-03-11,2026-04-10,Cetirizine,10,58.63,1
2100,Azithromycin,Pfizer,B746699,Germany,2024-09-18,2026-06-14,Azithromycin,500,353.32,1
2101,Azithromycin,Sun Pharma,B743415,UK,2026-03-13,2029-02-03,Azithromycin,500,323.46,1
2102,Omeprazole,Abbott India,B2803,Germany,2024-02-06,2026-10-06,Omeprazole,20,125.24,1
2103,Pantoprazole,Abbott India,B99251,Switzerland,2023-09-27,2025-02-03,Pantoprazole,40,134.46,1
2104,Ibuprofen,Alpha Drugs,B62857,UK,2025-03-28,2025-08-25,Ibuprofen,400,36.89,0
2105,Atorvastatin,Novartis,B83336,Switzerland,2025-07-30,2028-04-20,Atorvastatin,10,173.42,1
2106,Paracetamol,Zydus Cadila,B499647,USA,2024-07-07,2025-12-10,Paracetamol,500,166.67,1
2107,Cetirizine,GSK,B338920,UK,2025-01-04,2027-09-25,Cetirizine,10,66.81,1
2108,Pantoprazole,Abbott India,B534905,USA,2025-08-07,2027-10-26,Pantoprazole,40,181.79,1
2109,Cetirizine,Novartis,B17022,USA,2024-05-29,2025-08-30,Cetirizine,10,74.91,0
2110,Azithromycin,BioMed Generics,H0G,Germany,2026-02-26,2026-05-14,Azithromycin,500,173.53,0
2111,Omeprazole,Zydus Cadila,B65847,USA,2025-10-06,2026-10-11,Omeprazole,20,134.53,1
2112,Pantoprazole,PharmTech India,B515582,India,2026-01-18,2026-03-28,Pantoprazole,40,88.01,0
2113,Atorvastatin,Novartis,B97093,Switzerland,2026-03-14,2028-08-21,Atorvastatin,10,221.81,1
2114,Cetirizine,Bayer India,CF480,Germany,2025-11-23,2026-03-26,Cetirizine,10,30.83,0
2115,Amlodipine,GSK,B538794,India,2026-01-04,2028-08-14,Amlodipine,5,197.15,1
2116,Atorvastatin,BioMed Generics,B52674,Switzerland,2023-09-27,2024-07-02,Atorvastatin,10,198.54,0
2117,Amoxicillin,Zydus Cadila,B194970,UK,2026-07-14,2029-01-16,Amoxicillin,250,171.96,1
2118,Metformin,Vedic Pharma,SWS,USA,2023-11-23,2025-01-07,Metformin,500,64.22,0
2119,Pantoprazole,Sanofi India,B44762,Germany,2024-10-25,2026-08-26,Pantoprazole,40,95.84,1
2120,Omeprazole,Abbott India,B34466,USA,2024-02-22,2027-01-24,Omeprazole,20,144.38,1
2121,Paracetamol,Cipla,B9044,Switzerland,2023-10-28,2025-05-29,Paracetamol,500,194.42,1
2122,Atorvastatin,Pfizer,B5009,UK,2023-11-25,2025-06-29,Atorvastatin,10,257.38,1
2123,Atorvastatin,Cipla,B65840,UK,2024-01-10,2025-07-18,Atorvastatin,10,219.15,1
2124,Cetirizine,Sanofi India,B678026,India,2025-11-11,2028-11-07,Cetirizine,10,75.9,1
2125,Amoxicillin,Torrent,B5059,Germany,2024-04-04,2026-02-19,Amoxicillin,250,180.81,1
2126,Omeprazole,Novartis,B101331,USA,2024-02-18,2025-10-03,Omeprazole,20,167.35,1
2127,Cetirizine,MedRite Pharma,2R2,Germany,2023-09-29,2025-07-26,Cetirizine,10,63.17,0
2128,Metformin,Abbott India,B883992,India,2024-01-29,2026-10-02,Metformin,500,162.45,1
2129,Pantoprazole,Pfizer,B137939,Germany,2025-07-26,2027-07-05,Pantoprazole,40,184.61,1
2130,Amoxicillin,Alkem,B658109,Germany,2026-01-10,2027-04-03,Amoxicillin,250,207.8,1
2131,Metformin,Sun Pharma,B88308,India,2025-08-14,2028-08-01,Metformin,500,76.86,0
2132,Ibuprofen,BioMed Generics,B19728,India,2024-08-29,2026-06-11,Ibuprofen,400,100.39,1
2133,Azithromycin,Zydus Cadila,B954,Switzerland,2024-10-06,2027-02-07,Azithromycin,500,343.21,1
2134,Amoxicillin,Abbott India,B504075,Switzerland,2024-06-08,2026-09-10,Amoxicillin,250,202.62,1
2135,Paracetamol,Dr. Reddy's,B14302,USA,2024-11-09,2026-01-08,Paracetamol,500,111.8,1
2136,Pantoprazole,Cipla,B806503,Switzerland,2024-02-04,2025-07-25,Pantoprazole,40,142.66,1
2137,Amlodipine,Mankind Pharma,B97454,UK,2024-04-22,2027-03-07,Amlodipine,5,173.5,1
2138,Omeprazole,Alkem,B52538,Switzerland,2025-07-28,2028-03-16,Omeprazole,20,204.47,1
2139,Amlodipine,IPCA Labs,H2,Germany,2025-12-25,2026-06-02,Amlodipine,5,52.29,0
2140,Amoxicillin,Sanofi India,B674171,Switzerland,2023-11-04,2025-08-25,Amoxicillin,250,134.22,1
2141,Cetirizine,Sun Pharma,B106171,India,2026-06-24,2027-10-27,Cetirizine,10,82.68,1
2142,Atorvastatin,Torrent,B980630,Germany,2023-10-23,2026-04-29,Atorvastatin,10,222.25,1
2143,Pantoprazole,Sun Pharma,B45805,UK,2025-12-14,2028-07-13,Pantoprazole,40,165.64,1
2144,Atorvastatin,Pfizer,B5546,UK,2026-05-20,2027-06-24,Atorvastatin,10,231.0,1
2145,Azithromycin,Wockhardt,UYW6,Germany,2026-04-20,2026-07-29,Azithromycin,500,152.87,0
2146,Azithromycin,Glenmark,B782143,Germany,2026-01-20,2028-04-05,Azithromycin,500,404.14,1
2147,Omeprazole,Glenmark,B734199,Germany,2024-01-19,2026-09-24,Omeprazole,20,108.9,1
2148,Omeprazole,Zydus Cadila,B229460,India,2026-03-15,2028-01-09,Omeprazole,20,127.1,1
2149,Ibuprofen,Sun Pharma,B235766,Switzerland,2026-01-26,2028-02-27,Ibuprofen,400,97.96,1
2150,Ibuprofen,Sanofi India,B50428,USA,2026-07-01,2027-11-08,Ibuprofen,400,71.99,1
2151,Ibuprofen,Pfizer,B26375,Switzerland,2025-10-15,2027-10-28,Ibuprofen,400,96.54,1
2152,Metformin,Glenmark,B1130,Germany,2025-08-11,2028-01-02,Metformin,500,181.24,1
2153,Omeprazole,Wockhardt,B36617,India,2025-06-23,2026-11-25,Omeprazole,20,150.63,1
2154,Ibuprofen,Abbott India,B729358,Switzerland,2024-07-30,2025-09-25,Ibuprofen,400,23.94,0
2155,Azithromycin,Lupin,B34696,India,2024-03-27,2026-09-05,Azithromycin,500,233.17,1
2156,Ibuprofen,Alkem,B41745,India,2024-05-29,2025-10-05,Ibuprofen,400,88.4,1
2157,Amoxicillin,Dr. Reddy's,RX4329,India,2024-03-07,2024-11-12,Amoxicillin,250,53.28,1
2158,Amoxicillin,Novartis,B636864,USA,2024-10-25,2026-07-23,Amoxicillin,250,168.92,1
2159,Omeprazole,Bayer India,B49811,Germany,2023-10-28,2025-03-28,Omeprazole,20,193.83,1
2160,Amoxicillin,Lupin,B752957,UK,2026-06-20,2027-09-10,Amoxicillin,250,201.24,1
2161,Paracetamol,Sanofi India,B270524,Switzerland,2025-11-10,2027-10-28,Paracetamol,500,96.08,1
2162,Amlodipine,Alpha Drugs,RX6024,Germany,2025-02-25,2025-11-20,Amlodipine,5,75.12,0
2163,Ibuprofen,UniPharma,3FL,India,2025-05-17,2025-07-15,Ibuprofen,400,28.46,0
2164,Metformin,IPCA Labs,B148299,Switzerland,2024-12-20,2026-09-03,Metformin,500,163.3,1
2165,Omeprazole,Novartis,B10932,UK,2025-01-14,2027-04-10,Omeprazole,20,205.77,1
2166,Ibuprofen,Torrent,B413763,USA,2026-05-18,2026-07-20,Ibuprofen,400,47.07,0
2167,Metformin,Lupin,B682426,USA,2025-08-03,2028-04-12,Metformin,500,110.54,1
2168,Cetirizine,Sanofi India,B73014,Germany,2025-03-24,2028-03-21,Cetirizine,10,62.21,1
2169,Amoxicillin,BioMed Generics,B2095,USA,2023-08-28,2025-09-27,Amoxicillin,250,171.77,0
2170,Atorvastatin,Pfizer,B842210,USA,2026-02-26,2028-01-11,Atorvastatin,10,241.51,1
2171,Omeprazole,Bayer India,YN,India,2025-02-13,2025-12-05,Omeprazole,20,55.93,0
2172,Ibuprofen,Cipla,B848,Switzerland,2024-09-21,2027-07-01,Ibuprofen,400,98.49,1
2173,Atorvastatin,Abbott India,B953250,USA,2025-11-20,2028-08-22,Atorvastatin,10,206.37,1
2174,Amlodipine,GSK,B27148,UK,2024-03-20,2026-03-30,Amlodipine,5,175.24,1
2175,Azithromycin,GSK,B77498,UK,2024-04-14,2026-08-29,Azithromycin,500,253.85,1
2176,Pantoprazole,BioMed Generics,B31938,Switzerland,2024-08-12,2026-04-03,Pantoprazole,40,243.0,1
2177,Cetirizine,GSK,HEL,USA,2026-07-07,2026-11-15,Cetirizine,10,35.76,0
2178,Atorvastatin,Bayer India,B118873,UK,2024-10-22,2026-12-08,Atorvastatin,10,228.28,1
2179,Cetirizine,GSK,B31240,UK,2024-06-08,2025-10-09,Cetirizine,10,119.91,1
2180,Azithromycin,IPCA Labs,B75987,Germany,2025-11-24,2028-05-27,Azithromycin,500,300.41,1
2181,Amlodipine,IPCA Labs,B88472,Germany,2024-09-21,2026-04-11,Amlodipine,5,163.66,1
2182,Atorvastatin,Pfizer,B62729,Germany,2025-10-26,2028-08-31,Atorvastatin,10,204.82,1
2183,Paracetamol,Lupin,B43079,Switzerland,2025-01-19,2026-08-17,Paracetamol,500,115.75,1
2184,Amlodipine,Mankind Pharma,X92M,Switzerland,2024-03-26,2026-04-28,Amlodipine,5,69.07,0
2185,Metformin,Sun Pharma,B59317,UK,2024-12-25,2027-09-26,Metformin,500,83.53,1
2186,Amoxicillin,Abbott India,B873967,India,2025-08-28,2028-04-05,Amoxicillin,250,244.6,1
2187,Azithromycin,Alkem,MX6819,India,2025-06-16,2025-08-30,Azithromycin,500,131.98,0
2188,Metformin,GSK,B57301,UK,2025-12-14,2027-02-25,Metformin,500,123.25,1
2189,Atorvastatin,Cipla,B82797,India,2023-09-14,2026-03-27,Atorvastatin,10,201.9,1
2190,Atorvastatin,IPCA Labs,B99073,India,2026-04-26,2028-06-14,Atorvastatin,10,247.48,1
2191,Paracetamol,Lupin,B422907,India,2026-07-08,2027-07-08,Paracetamol,500,87.17,1
2192,Azithromycin,Glenmark,B19776,Germany,2023-08-23,2026-02-10,Azithromycin,500,158.36,1
2193,Amoxicillin,Zydus Cadila,B50876,Germany,2024-01-27,2026-01-11,Amoxicillin,250,269.84,1
2194,Metformin,Torrent,B584221,USA,2024-11-12,2026-12-13,Metformin,500,98.98,1
2195,Paracetamol,Sun Pharma,B70040,UK,2024-08-02,2026-10-18,Paracetamol,500,124.64,1
2196,Azithromycin,Pfizer,B265917,India,2025-01-24,2027-01-30,Azithromycin,500,262.8,1
2197,Metformin,Vedic Pharma,PH1R,India,2024-03-20,2024-12-03,Metformin,500,141.56,0
2198,Amoxicillin,GSK,B64225,Switzerland,2023-08-06,2026-03-28,Amoxicillin,250,180.69,1
2199,Cetirizine,Sanofi India,CF8681,UK,2024-09-10,2025-07-15,Cetirizine,10,36.51,0
2200,Metformin,PharmTech India,MX6829,Switzerland,2023-11-09,2025-06-01,Metformin,500,89.78,0
2201,Ibuprofen,Vedic Pharma,B871072,Switzerland,2025-09-28,2026-01-02,Ibuprofen,400,55.35,0
2202,Atorvastatin,Vedic Pharma,3I46,Switzerland,2024-04-18,2024-08-19,Atorvastatin,10,112.0,0
2203,Metformin,Glenmark,B430113,India,2024-11-03,2027-08-22,Metformin,500,150.13,1
2204,Cetirizine,Abbott India,B73181,Switzerland,2026-07-07,2027-07-14,Cetirizine,10,61.77,1
2205,Amlodipine,Wockhardt,B34448,USA,2024-03-31,2025-12-09,Amlodipine,5,140.4,1
2206,Ibuprofen,MedRite Pharma,B950838,USA,2026-02-21,2026-06-01,Ibuprofen,400,46.95,0
2207,Paracetamol,IPCA Labs,RX580,Germany,2024-05-12,2024-10-21,Paracetamol,500,33.42,0
2208,Amlodipine,Lupin,B513734,UK,2026-03-10,2027-12-22,Amlodipine,5,182.53,1
2209,Atorvastatin,Alpha Drugs,B42458,Germany,2024-10-17,2026-03-05,Atorvastatin,10,206.65,1
2210,Omeprazole,GSK,B723520,Switzerland,2024-05-23,2025-07-16,Omeprazole,20,149.98,1
2211,Pantoprazole,Torrent,B33467,USA,2026-04-24,2028-07-13,Pantoprazole,40,124.6,0
2212,Amlodipine,Vedic Pharma,9J5,India,2024-09-14,2024-12-13,Amlodipine,5,96.22,0
2213,Paracetamol,Lupin,B787132,UK,2025-08-26,2027-05-29,Paracetamol,500,143.16,1
2214,Metformin,Abbott India,B5735,UK,2024-08-06,2026-09-29,Metformin,500,118.76,0
2215,Metformin,Novartis,B892951,India,2026-03-17,2027-05-17,Metformin,500,118.34,1
2216,Amlodipine,Dr. Reddy's,B62314,Germany,2024-03-08,2026-07-24,Amlodipine,5,111.7,0
2217,Cetirizine,Zydus Cadila,B37145,UK,2024-12-17,2027-05-11,Cetirizine,10,73.31,1
2218,Amlodipine,Novartis,B74130,UK,2023-12-10,2025-01-23,Amlodipine,5,167.77,1
2219,Ibuprofen,Torrent,RX768,Switzerland,2026-07-12,2026-12-26,Ibuprofen,400,93.56,0
2220,Atorvastatin,Alkem,B43332,UK,2026-06-21,2028-06-14,Atorvastatin,10,209.39,1
2221,Ibuprofen,Zydus Cadila,B48149,Switzerland,2025-01-15,2027-10-12,Ibuprofen,400,93.08,1
2222,Azithromycin,Alkem,B680996,UK,2026-05-29,2028-02-03,Azithromycin,500,263.56,1
2223,Ibuprofen,Cipla,B882355,Switzerland,2026-05-22,2028-02-19,Ibuprofen,400,116.05,1
2224,Atorvastatin,Wockhardt,MX492,Switzerland,2023-10-04,2024-02-06,Atorvastatin,10,62.75,0
2225,Cetirizine,Torrent,B266674,India,2024-09-23,2027-07-19,Cetirizine,10,70.26,0
2226,Azithromycin,Pfizer,B12795,Germany,2024-06-30,2026-03-08,Azithromycin,500,390.74,1
2227,Ibuprofen,BioMed Generics,B9885,USA,2024-03-24,2026-03-20,Ibuprofen,400,132.83,1
2228,Paracetamol,Alkem,B25397,Switzerland,2024-05-21,2027-02-23,Paracetamol,500,106.42,1
2229,Omeprazole,Vedic Pharma,EC8,India,2023-10-15,2024-10-06,Omeprazole,20,103.27,0
2230,Amlodipine,Glenmark,B14264,India,2024-11-25,2026-01-21,Amlodipine,5,207.95,1
2231,Cetirizine,Bayer India,M1RQ,USA,2024-05-30,2024-09-21,Cetirizine,10,43.72,0
2232,Cetirizine,Wockhardt,B73703,USA,2024-05-20,2027-04-14,Cetirizine,10,93.71,1
2233,Amlodipine,Zydus Cadila,B203249,Switzerland,2026-05-26,2028-05-11,Amlodipine,5,114.64,1
2234,Cetirizine,Pfizer,B54111,USA,2025-06-20,2028-02-15,Cetirizine,10,95.64,0
2235,Paracetamol,Pfizer,B986011,Switzerland,2025-04-09,2027-01-02,Paracetamol,500,94.18,1
2236,Metformin,Wockhardt,B4919,USA,2026-06-11,2028-12-29,Metformin,500,150.46,1
2237,Amoxicillin,Torrent,B95774,Switzerland,2024-12-31,2026-10-22,Amoxicillin,250,180.51,1
2238,Atorvastatin,MedRite Pharma,B724594,India,2025-07-18,2025-10-09,Atorvastatin,10,71.18,0
2239,Cetirizine,Sun Pharma,B97037,UK,2024-06-04,2026-09-04,Cetirizine,10,73.75,1
2240,Cetirizine,Bayer India,B384698,USA,2025-08-28,2028-04-07,Cetirizine,10,91.77,1
2241,Cetirizine,IPCA Labs,B255592,USA,2025-03-09,2027-10-30,Cetirizine,10,81.71,1
2242,Omeprazole,Sun Pharma,B1117,UK,2025-03-02,2027-02-03,Omeprazole,20,168.6,1
2243,Pantoprazole,Zydus Cadila,B584279,Switzerland,2025-01-21,2026-05-09,Pantoprazole,40,237.57,1
2244,Azithromycin,Pfizer,B223116,USA,2024-06-07,2026-05-10,Azithromycin,500,219.41,1
2245,Omeprazole,Dr. Reddy's,B568452,USA,2025-01-17,2027-10-18,Omeprazole,20,207.28,1
2246,Paracetamol,Dr. Reddy's,B74332,USA,2024-05-25,2027-04-20,Paracetamol,500,122.53,1
2247,Cetirizine,Zydus Cadila,B92262,USA,2024-09-13,2026-06-22,Cetirizine,10,66.84,1
2248,Paracetamol,Abbott India,B47983,India,2025-07-20,2027-07-19,Paracetamol,500,91.97,1
2249,Cetirizine,Pfizer,B65569,Switzerland,2024-10-09,2026-05-05,Cetirizine,10,77.03,1
2250,Metformin,Sanofi India,B83464,Germany,2025-07-26,2026-08-02,Metformin,500,156.31,1
2251,Pantoprazole,Sun Pharma,B72082,India,2024-01-25,2026-02-07,Pantoprazole,40,155.97,1
2252,Metformin,GenPharm Ltd,B711394,UK,2025-09-20,2026-08-23,Metformin,500,64.49,0
2253,Omeprazole,Sanofi India,B9533,Switzerland,2026-06-22,2028-11-21,Omeprazole,20,112.21,1
2254,Paracetamol,Abbott India,B88278,Switzerland,2024-01-04,2025-04-08,Paracetamol,500,119.71,1
2255,Omeprazole,Zydus Cadila,ZY0Z,India,2026-05-16,2026-08-01,Omeprazole,20,51.8,0
2256,Omeprazole,IPCA Labs,B83347,UK,2026-07-22,2029-04-11,Omeprazole,20,161.32,1
2257,Atorvastatin,Mankind Pharma,B910470,USA,2026-02-09,2028-04-26,Atorvastatin,10,262.7,1
2258,Atorvastatin,Torrent,B637398,Switzerland,2024-02-02,2025-08-10,Atorvastatin,10,202.24,1
2259,Ibuprofen,Dr. Reddy's,B421864,UK,2025-02-09,2026-03-11,Ibuprofen,400,59.4,1
2260,Amlodipine,IPCA Labs,B526209,USA,2024-11-29,2027-02-24,Amlodipine,5,176.9,1
2261,Cetirizine,Bayer India,B385869,UK,2024-07-07,2026-05-21,Cetirizine,10,87.3,1
2262,Metformin,Zydus Cadila,B84584,Germany,2025-06-12,2027-02-22,Metformin,500,140.95,1
2263,Cetirizine,Glenmark,B90615,USA,2025-09-10,2026-08-05,Cetirizine,10,64.59,0
2264,Amlodipine,Glenmark,B509440,Switzerland,2025-11-30,2028-10-13,Amlodipine,5,137.22,1
2265,Amlodipine,IPCA Labs,B41849,India,2024-05-02,2026-01-29,Amlodipine,5,194.77,1
2266,Metformin,Alkem,B73697,India,2025-01-30,2026-03-25,Metformin,500,165.01,1
2267,Amoxicillin,Zydus Cadila,B619855,USA,2026-05-19,2028-01-24,Amoxicillin,250,126.12,1
2268,Atorvastatin,Pfizer,B808606,Germany,2026-02-02,2028-12-11,Atorvastatin,10,234.52,1
2269,Cetirizine,Pfizer,B17092,Switzerland,2025-07-19,2027-06-29,Cetirizine,10,72.33,1
2270,Azithromycin,Nexus Biotech,B770194,Switzerland,2024-10-09,2025-06-03,Azithromycin,500,148.42,0
2271,Paracetamol,Pfizer,B938479,USA,2024-12-27,2026-06-26,Paracetamol,500,128.64,0
2272,Atorvastatin,Alpha Drugs,B850108,India,2025-08-21,2027-05-03,Atorvastatin,10,199.57,0
2273,Pantoprazole,Vedic Pharma,B54607,India,2025-11-11,2027-11-29,Pantoprazole,40,139.77,1
2274,Omeprazole,Wockhardt,B1535,USA,2025-01-16,2026-07-27,Omeprazole,20,151.03,1
2275,Azithromycin,GSK,B844717,Germany,2024-09-19,2026-03-28,Azithromycin,500,241.37,1
2276,Pantoprazole,Zydus Cadila,B81823,Germany,2024-02-09,2025-02-09,Pantoprazole,40,128.77,1
2277,Amlodipine,GSK,B6057,Germany,2024-06-01,2025-10-08,Amlodipine,5,194.74,1
2278,Amlodipine,Zydus Cadila,B479426,USA,2023-09-08,2025-08-14,Amlodipine,5,135.1,1
2279,Metformin,Pfizer,B48001,India,2024-10-11,2026-08-31,Metformin,500,148.53,1
2280,Amlodipine,Sun Pharma,B867110,Switzerland,2025-08-16,2026-12-20,Amlodipine,5,186.48,1
2281,Ibuprofen,IPCA Labs,MX1881,India,2025-03-07,2025-05-27,Ibuprofen,400,38.12,0
2282,Amoxicillin,IPCA Labs,CE,USA,2024-07-29,2024-12-11,Amoxicillin,250,97.55,0
2283,Paracetamol,Cipla,B456256,India,2026-06-06,2027-06-28,Paracetamol,500,152.37,1
2284,Azithromycin,Abbott India,B245590,USA,2023-11-15,2026-10-05,Azithromycin,500,246.55,1
2285,Metformin,Abbott India,B56693,Germany,2026-01-07,2028-07-23,Metformin,500,118.47,1
2286,Ibuprofen,Mankind Pharma,MX1463,UK,2025-09-19,2025-12-09,Ibuprofen,400,26.33,0
2287,Omeprazole,BioMed Generics,MX373,USA,2026-07-16,2027-01-11,Omeprazole,20,65.0,0
2288,Amoxicillin,Bayer India,GN9630,Switzerland,2024-03-05,2024-10-29,Amoxicillin,250,47.26,0
2289,Atorvastatin,Sanofi India,B758589,India,2025-06-04,2026-09-25,Atorvastatin,10,195.22,1
2290,Azithromycin,Mankind Pharma,TBL,Germany,2024-10-23,2026-11-27,Azithromycin,500,398.72,0
2291,Omeprazole,Alkem,ZNK,India,2023-08-02,2024-01-17,Omeprazole,20,123.69,1
2292,Amoxicillin,BioMed Generics,B134608,UK,2024-05-23,2025-08-29,Amoxicillin,250,218.92,1
2293,Paracetamol,Nexus Biotech,MZ,Switzerland,2024-10-28,2025-10-03,Paracetamol,500,57.84,0
2294,Metformin,Wockhardt,B69508,India,2025-09-10,2028-05-21,Metformin,500,110.6,1
2295,Paracetamol,Lupin,B14001,USA,2023-12-16,2025-02-11,Paracetamol,500,101.64,1
2296,Cetirizine,Pfizer,B42420,Switzerland,2023-12-25,2026-05-07,Cetirizine,10,88.81,1
2297,Ibuprofen,Glenmark,B60555,USA,2025-03-25,2025-12-20,Ibuprofen,400,59.49,1
2298,Cetirizine,Vedic Pharma,B993902,UK,2025-08-21,2027-05-15,Cetirizine,10,38.61,0
2299,Paracetamol,Wockhardt,B69004,UK,2024-03-10,2026-10-25,Paracetamol,500,136.67,1
2300,Azithromycin,Sanofi India,B25896,UK,2026-01-06,2028-06-13,Azithromycin,500,222.11,1
2301,Paracetamol,Lupin,B87022,Germany,2023-12-14,2026-08-08,Paracetamol,500,148.1,1
2302,Pantoprazole,GSK,B3316,India,2024-05-01,2026-09-24,Pantoprazole,40,131.05,1
2303,Azithromycin,Novartis,B992482,UK,2026-05-08,2027-06-27,Azithromycin,500,277.82,1
2304,Pantoprazole,IPCA Labs,B23786,UK,2025-06-14,2027-08-25,Pantoprazole,40,168.21,1
2305,Pantoprazole,Torrent,GN3414,Switzerland,2025-08-07,2026-01-28,Pantoprazole,40,146.96,0
2306,Pantoprazole,Abbott India,B36824,Switzerland,2025-08-20,2027-10-04,Pantoprazole,40,298.02,1
2307,Pantoprazole,Glenmark,B56098,Switzerland,2023-10-27,2024-12-14,Pantoprazole,40,180.64,1
2308,Amoxicillin,Sanofi India,B57593,UK,2024-03-31,2026-10-16,Amoxicillin,250,173.52,1
2309,Amoxicillin,Novartis,B623371,UK,2026-02-05,2028-10-18,Amoxicillin,250,200.31,1
2310,Pantoprazole,Wockhardt,B326660,Switzerland,2024-11-20,2026-12-06,Pantoprazole,40,191.08,1
2311,Pantoprazole,IPCA Labs,B20519,UK,2024-09-09,2025-11-11,Pantoprazole,40,150.06,1
2312,Atorvastatin,Dr. Reddy's,B217373,UK,2024-01-26,2026-08-30,Atorvastatin,10,315.03,1
2313,Pantoprazole,Lupin,B92197,UK,2023-12-31,2025-09-07,Pantoprazole,40,167.53,1
2314,Metformin,Pfizer,B492074,UK,2025-06-05,2028-05-11,Metformin,500,51.09,0
2315,Azithromycin,Novartis,B603373,UK,2026-05-25,2027-09-28,Azithromycin,500,342.74,1
2316,Amlodipine,Lupin,B228157,India,2026-02-07,2027-10-01,Amlodipine,5,184.96,1
2317,Azithromycin,Lupin,B635490,Germany,2025-12-27,2027-12-05,Azithromycin,500,354.81,1
2318,Paracetamol,Zydus Cadila,B491665,Germany,2023-11-18,2025-10-06,Paracetamol,500,106.06,1
2319,Metformin,GSK,B70120,Germany,2025-04-03,2026-10-28,Metformin,500,116.27,1
2320,Azithromycin,Abbott India,B75916,Germany,2023-12-31,2025-03-10,Azithromycin,500,240.75,1
2321,Metformin,IPCA Labs,B265592,USA,2023-11-07,2026-08-01,Metformin,500,141.94,1
2322,Paracetamol,Abbott India,B537995,Germany,2024-08-12,2027-04-30,Paracetamol,500,140.23,1
2323,Omeprazole,Pfizer,B104995,UK,2026-06-28,2028-12-28,Omeprazole,20,164.38,1
2324,Paracetamol,BioMed Generics,RX4458,USA,2023-12-13,2025-05-10,Paracetamol,500,35.51,0
2325,Pantoprazole,Wockhardt,B25038,UK,2023-07-30,2024-11-15,Pantoprazole,40,159.82,1
2326,Amoxicillin,Sanofi India,B38066,UK,2024-06-10,2027-03-14,Amoxicillin,250,205.76,1
2327,Cetirizine,BioMed Generics,B23204,UK,2024-01-26,2025-12-23,Cetirizine,10,64.31,1
2328,Paracetamol,Abbott India,B64006,Switzerland,2025-03-05,2028-02-06,Paracetamol,500,111.06,1
